job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
1773555,130346,Machine Learning Engineer,"Senior Machine Learning Engineer, Computer Vision","Erlangen, Germany",via Ai-Jobs.net,Full-time,FALSE,Germany,2/16/2023,FALSE,FALSE,Germany,year,224500,
1776958,190224,Data Analyst,Geospatial Health Data Analyst,Maryland,via ZipRecruiter,Full-time,FALSE,"New York, United States",3/24/2023,FALSE,FALSE,United States,year,94199,
1777246,605,Senior Data Analyst,Data Scientist-Sr Analyst,"San Diego, CA",via Ladders,Full-time,FALSE,"California, United States",6/23/2023,FALSE,FALSE,United States,year,125000,
1777986,797,Data Analyst,Event Data Analyst,"Miami, FL",via SonicJobs,Full-time,FALSE,"Florida, United States",4/9/2023,TRUE,FALSE,United States,year,50000,
1779380,6252,Senior Data Engineer,Senior Data Engineer,"Waterloo, ON, Canada",via Ladders,Full-time,FALSE,Canada,8/16/2023,FALSE,FALSE,Canada,year,115000,
1781115,12210,Data Analyst,Data Governance Analyst –Product Support,"Orlando, FL",via Ladders,Full-time,FALSE,"Florida, United States",1/25/2023,FALSE,TRUE,United States,year,90000,
1781584,52815,Software Engineer,"Software Engineer / Data Scientist, Planner Evaluation Driving Sets","Mountain View, CA",via Ladders,Full-time,FALSE,"California, United States",2/27/2023,FALSE,TRUE,United States,year,175000,
1782385,187,Data Engineer,Lead Big Data Engineer – Spark Expert,"Charlotte, NC",via Ladders,Full-time,FALSE,Sudan,3/7/2023,TRUE,FALSE,Sudan,year,115000,
1785615,7333,Data Analyst,Data Analyst (Entry Level) - US/Canada,Anywhere,via ZipRecruiter,Full-time,TRUE,"Florida, United States",7/31/2023,FALSE,TRUE,United States,year,65000,
1786698,310055,Data Analyst,"Data Analyst, Research and Development","Huntington Beach, CA",via SonicJobs,Full-time,FALSE,"California, United States",3/10/2023,FALSE,TRUE,United States,year,65000,
1787184,26296,Data Scientist,Data Scientist,"Boston, MA",via BeBee,Temp work,FALSE,"New York, United States",12/7/2023,FALSE,FALSE,United States,year,75000,
1787276,187,Senior Data Analyst,Senior Data Management Analyst,"Charlotte, NC",via Ladders,Full-time,FALSE,Georgia,4/7/2023,TRUE,FALSE,United States,year,90000,
1787988,75091,Senior Data Scientist,Senior Data Scientist,"Boston, MA",via Ladders,Full-time,FALSE,"New York, United States",1/15/2023,FALSE,FALSE,United States,year,90000,
1788465,310106,Data Scientist,DATA SCIENTIST,"Annapolis, MD",via ZipRecruiter,Full-time,FALSE,Georgia,5/24/2023,FALSE,FALSE,United States,year,132368,
1790476,310147,Senior Data Scientist,Senior Data Scientist - Embedded Data Science - Oral Care,"Mason, OH",via Ladders,Full-time,FALSE,Georgia,8/22/2023,FALSE,TRUE,United States,year,125000,
1791785,4112,Data Analyst,Marketing Data Analyst (Remote),Anywhere,via Built In LA,Full-time,TRUE,"California, United States",3/9/2023,TRUE,TRUE,United States,year,127000,
1793530,41888,Business Analyst,Business/Data Sr Tech Lead Analyst - Hybrid,"O'Fallon, MO",via Ladders,Full-time,FALSE,"Illinois, United States",6/23/2023,FALSE,FALSE,United States,year,150000,
1799181,4175,Data Scientist,"Data Scientist, Product Analytics - Core Services (San Francisco, CA)","San Francisco, CA",via Built In San Francisco,Full-time,FALSE,"California, United States",2/2/2023,FALSE,TRUE,United States,year,148000,
1802372,172486,Data Scientist,"Senior/Staff Data Scientist, Classifier Design","Palo Alto, CA",via Ladders,Full-time,FALSE,"California, United States",2/27/2023,FALSE,FALSE,United States,year,125000,
1803766,367,Data Scientist,"Senior Manager I, Data Science","Sunnyvale, CA",via Indeed,Full-time,FALSE,"California, United States",7/6/2023,FALSE,TRUE,United States,year,171000,
1805745,209,Data Scientist,Sr Data Scientist,"Princeton, NJ",via Motion Recruitment,Full-time,FALSE,"New York, United States",5/16/2023,FALSE,TRUE,United States,year,165000,
1806181,7333,Data Scientist,Junior Data Scientist - US/Canada,Anywhere,via ZipRecruiter,Full-time,TRUE,"New York, United States",8/3/2023,FALSE,TRUE,United States,year,75000,
1811540,111888,Data Analyst,Business Data Analyst,Anywhere,via ZipRecruiter,Full-time,TRUE,"California, United States",4/10/2023,FALSE,FALSE,United States,year,84800,
1816843,845,Data Scientist,"Data Scientist (Entry-Level) - Herndon, VA",Anywhere,via Indeed,Full-time,TRUE,Georgia,1/5/2023,FALSE,FALSE,United States,year,80000,
1817128,39845,Senior Data Scientist,Senior Data Scientist,"London, UK",via LinkedIn,Full-time,FALSE,United Kingdom,5/8/2023,FALSE,FALSE,United Kingdom,year,120000,
1817308,88834,Data Scientist,Remote Software Engineer 1-Data Science,"Santa Barbara, CA",via Ladders,Full-time,FALSE,"California, United States",4/8/2023,FALSE,TRUE,United States,year,115000,
1818869,60779,Senior Data Scientist,Senior Data Scientist,"Austin, TX",via Ai-Jobs.net,Full-time,FALSE,"Texas, United States",8/16/2023,FALSE,TRUE,United States,year,180000,
1819246,15271,Data Scientist,Data Scientist,"Irvine, CA",via Ladders,Full-time,FALSE,"California, United States",8/24/2023,FALSE,TRUE,United States,year,150000,
1820149,11972,Data Analyst,Lead-Data Analyst,"Los Angeles, CA",via IT JobServe,Full-time,FALSE,"California, United States",5/29/2023,FALSE,FALSE,United States,year,100200,
1821880,187,Senior Data Analyst,Senior Lead Analytics Consultant - Data Analytics and Quality Control,"Irving, TX",via Ladders,Full-time,FALSE,"Texas, United States",7/4/2023,FALSE,FALSE,United States,year,125000,
1272,2179,Data Engineer,Lead Data Engineer - Remote,"San Francisco, CA",via LinkedIn,Full-time and Temp work,FALSE,"Florida, United States",11/8/2023,TRUE,FALSE,United States,year,157500,
2051,99491,Data Engineer,Azure Data Engineer- Asset Management firm 200k,"Chicago, IL",via LinkedIn,Full-time,FALSE,Georgia,2/14/2023,FALSE,FALSE,United States,year,185000,
2446,21,Data Engineer,Data Engineering Manager,Anywhere,via ZipRecruiter,Full-time,TRUE,Georgia,12/12/2023,FALSE,TRUE,United States,year,242000,
2610,73581,Software Engineer,"Application Software Engineer, Data","Hawthorne, CA",via Ai-Jobs.net,Full-time,FALSE,"California, United States",4/14/2023,FALSE,TRUE,United States,year,145000,
2812,162,Data Engineer,Staff Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"Illinois, United States",3/24/2023,FALSE,TRUE,United States,year,210000,
3704,2457,Senior Data Analyst,Senior Data Analyst,"Lehi, UT",via Ai-Jobs.net,Full-time,FALSE,"California, United States",3/9/2023,FALSE,FALSE,United States,year,111175,
4014,6477,Senior Data Engineer,Senior Data Engineer - Boston,"Boston, MA",via Indeed,Full-time,FALSE,Sudan,2/6/2023,TRUE,TRUE,Sudan,year,140500,
4295,106415,Data Analyst,Data Analytics Consultant (SA-WF-5016),"Charlotte, NC",via LinkedIn,Full-time,FALSE,Georgia,1/24/2023,FALSE,FALSE,United States,year,65000,
4625,311210,Data Scientist,Data Scientist - Direct Hire Authority,"Washington, DC",via Indeed,Full-time and Part-time,FALSE,Georgia,12/5/2023,FALSE,TRUE,United States,year,152222,
4698,46407,Cloud Engineer,Cloud Data Engineer - Enterprise Analytics Data Products ??,"Hartford, CT",via DevITjobs.us,Full-time,FALSE,Georgia,9/22/2023,FALSE,TRUE,United States,year,136000,
5376,154,Senior Data Engineer,Senior Data Engineer (Hybrid),"New Haven, CT",via SaluteMyJob,Full-time and Part-time,FALSE,"Florida, United States",11/20/2023,FALSE,TRUE,United States,year,173500,
6111,797,Data Engineer,Data Engineer ETL lnformatica API SQL Engineer,"Des Moines, IA",via Robert Half,Full-time,FALSE,"Illinois, United States",12/26/2023,TRUE,FALSE,United States,year,110000,
6759,971,Data Scientist,Staff Analytics Engineer,Anywhere,via Levels.fyi,Full-time,TRUE,Brazil,11/16/2023,TRUE,FALSE,Brazil,year,197500,
7264,156,Data Analyst,Merchandising Analyst (Data Analyst),"Denton, TX",via Indeed,Full-time,FALSE,"Texas, United States",1/4/2023,FALSE,TRUE,United States,year,85000,
7473,29320,Machine Learning Engineer,NLP Engineer,"Karachi, Pakistan",via Ai-Jobs.net,Full-time,FALSE,Pakistan,2/20/2023,FALSE,FALSE,Pakistan,year,50400,
7945,357,Data Engineer,Data Engineer - Enterprise Data Governance,"Phoenix, AZ",via LinkedIn,Full-time,FALSE,"California, United States",1/18/2023,FALSE,FALSE,United States,year,117500,
8297,139792,Data Analyst,Research Scientist,"Santa Clara, CA",via Ai-Jobs.net,Full-time,FALSE,"California, United States",6/14/2023,FALSE,FALSE,United States,year,149653,
9813,841,Data Scientist,"Data Scientist - Consumer Lifecycle, TikTok User Growth","San Jose, CA",via LinkedIn,Full-time,FALSE,"California, United States",3/8/2023,FALSE,TRUE,United States,year,159000,
10113,1847,Data Engineer,"Data Engineer II (Greater Denver Area, CO)","Englewood, CO",via Built In Colorado,Full-time,FALSE,Sudan,1/18/2023,FALSE,TRUE,Sudan,year,99800,
10233,11646,Senior Data Engineer,Senior Data Engineer,"East Windsor, NJ",via Dice,Full-time,FALSE,"New York, United States",2/27/2023,TRUE,FALSE,United States,year,130000,
11149,154,Data Engineer,Lead Data Engineer,"Scranton, PA",via SaluteMyJob,Full-time and Part-time,FALSE,Georgia,10/16/2023,FALSE,TRUE,United States,year,211000,
11813,311572,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"Texas, United States",1/18/2023,TRUE,FALSE,United States,year,105000,
12226,1116,Senior Data Engineer,Senior Data Engineer,"Genesee, PA",via LifeworQ,Full-time,FALSE,Sudan,12/5/2023,FALSE,FALSE,Sudan,year,128500,
12904,172501,Data Engineer,Data Engineer,"Troy, MI",via LinkedIn,Full-time,FALSE,"Illinois, United States",2/7/2023,FALSE,FALSE,United States,year,135000,
13159,2686,Senior Data Analyst,Senior Data Analyst,Anywhere,via Get.It,Full-time,TRUE,"New York, United States",12/7/2023,FALSE,TRUE,United States,year,103000,
13219,2843,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time and Contractor,TRUE,"California, United States",11/13/2023,FALSE,TRUE,United States,year,122500,
13980,1744,Data Scientist,Principal Data Scientist,"Clearfield, UT",via ComputerJobs.com,Full-time,FALSE,"California, United States",7/30/2023,FALSE,TRUE,United States,year,100000,
14388,49,Data Scientist,"Data Scientist, Lead","Melbourne, FL",via Ladders,Full-time and Part-time,FALSE,"Florida, United States",9/19/2023,FALSE,TRUE,United States,year,150000,
14389,2474,Data Engineer,QE DATA ENGINEER,"Charlotte, NC",via LinkedIn,Full-time,FALSE,Georgia,12/26/2023,TRUE,FALSE,United States,year,125000,
14910,2474,Data Engineer,QE DATA ENGINEER,"Austin, TX",via LinkedIn,Full-time,FALSE,"Texas, United States",12/26/2023,TRUE,FALSE,United States,year,125000,
15232,154,Data Engineer,"Manager, Data Engineering (Python, AWS, Airflow, Snowflake) (Hybrid)","Philadelphia, PA",via SaluteMyJob,Full-time and Part-time,FALSE,"Florida, United States",10/16/2023,FALSE,TRUE,United States,year,211000,
15497,9087,Senior Data Engineer,Senior Data Engineer,"Dallas, TX",via Dice,Full-time,FALSE,"New York, United States",2/14/2023,TRUE,FALSE,United States,year,90000,
16132,22619,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"Florida, United States",10/24/2023,TRUE,FALSE,United States,year,107500,
16924,311833,Data Engineer,Machine Learning Data Engineer,"Springfield, VA",via LinkedIn,Full-time,FALSE,"Florida, United States",6/12/2023,FALSE,TRUE,United States,year,102500,
17121,841,Data Scientist,"Data Scientist, Edge Capacity Planning (Seattle)","Seattle, WA",via LinkedIn,Full-time,FALSE,"Florida, United States",7/8/2023,FALSE,TRUE,United States,year,192375,
17745,311873,Senior Data Engineer,Senior Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"Florida, United States",10/5/2023,FALSE,FALSE,United States,year,155000,
18920,49161,Senior Data Engineer,Senior Quantitative Data Engineer - HFT,,via LinkedIn,Full-time,FALSE,"Florida, United States",10/19/2023,FALSE,FALSE,United States,year,300000,
19640,43592,Data Scientist,Data Scientist,"Austin, TX",via ZipRecruiter,Full-time,FALSE,"Texas, United States",5/9/2023,FALSE,TRUE,United States,year,117904,
19762,156,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,Sudan,5/24/2023,FALSE,FALSE,Sudan,year,122500,
20060,311985,Data Scientist,Data Scientist,"Utica, MI",via Indeed,Full-time,FALSE,"New York, United States",6/2/2023,FALSE,TRUE,United States,year,90000,
20273,1420,Data Engineer,Lead Data Engineer,"Austin, TX",via LinkedIn,Full-time,FALSE,"Texas, United States",7/14/2023,FALSE,TRUE,United States,year,180000,
21061,1293,Senior Data Scientist,Senior Data Scientist (Recommender Engine) - Streaming TV,Anywhere,via LinkedIn,Full-time,TRUE,"New York, United States",3/16/2023,FALSE,FALSE,United States,year,170000,
22249,1082,Data Scientist,Data Scientist,Anywhere,via LinkedIn,Full-time,TRUE,"Texas, United States",9/6/2023,FALSE,FALSE,United States,year,175000,
22856,53,Data Engineer,Data Engineer - Mid Level,"Goodyear, AZ",via WREG Jobs,Full-time,FALSE,"Florida, United States",1/2/2023,FALSE,TRUE,United States,year,123600,
23083,15728,Data Engineer,"Data Engineer, Corporate Data","San Francisco, CA",via Indeed,Full-time,FALSE,Sudan,10/26/2023,TRUE,TRUE,Sudan,year,174000,
23174,17466,Data Scientist,Sr. Data Scientist - Fraud and Abuse Detection,"München-Flughafen, Germany",via Ai-Jobs.net,Full-time,FALSE,Germany,4/3/2023,FALSE,FALSE,Germany,year,157500,
23597,64745,Data Engineer,Data Engineer in NYC,"New York, NY",via Welcome To The Jungle,Full-time,FALSE,"Texas, United States",11/13/2023,FALSE,FALSE,United States,year,137500,
24008,1047,Senior Data Scientist,Senior Applied Data Scientist,Anywhere,via LinkedIn,Full-time,TRUE,"Texas, United States",8/24/2023,FALSE,TRUE,United States,year,106500,
24987,94226,Machine Learning Engineer,Senior ML Engineer,"Oslo, Norway",via Ai-Jobs.net,Full-time,FALSE,Norway,3/28/2023,FALSE,FALSE,Norway,year,128682,
25761,312280,Data Analyst,Data Analyst - Remote,Anywhere,via Jobgether,Full-time,TRUE,Saint Vincent and the Grenadines,9/1/2023,FALSE,FALSE,,year,155486,
26010,841,Data Engineer,"Data Engineer, Data Platform - USDS","Mountain View, CA",via LinkedIn,Full-time,FALSE,"Florida, United States",12/27/2023,FALSE,TRUE,United States,year,248260,
29003,425,Data Engineer,Lead Platform Data Engineer,"Norwalk, CA",via KSNT Jobs,Full-time,FALSE,"New York, United States",6/2/2023,FALSE,FALSE,United States,year,174720,
29677,1293,Senior Data Engineer,Senior Data Engineer,"New York, NY",via LinkedIn,Full-time,FALSE,"Texas, United States",5/26/2023,FALSE,FALSE,United States,year,152500,
30054,162,Data Scientist,Principal Data Scientist,"San Francisco, CA",via WJHL Jobs,Full-time,FALSE,"California, United States",1/17/2023,FALSE,FALSE,United States,year,220000,
30144,4143,Data Scientist,Staff Analytics Engineer,"Amsterdam, Netherlands",via Ai-Jobs.net,Full-time,FALSE,Netherlands,7/6/2023,TRUE,FALSE,Netherlands,year,89100,
30596,181624,Data Analyst,Financial Data Analyst,"Chicago, IL",via My ArkLaMiss Jobs,Full-time,FALSE,"Illinois, United States",1/19/2023,FALSE,FALSE,United States,year,75000,
30611,312483,Business Analyst,Sales Business Analyst,Texas,via LinkedIn,Full-time,FALSE,"Texas, United States",4/18/2023,FALSE,TRUE,United States,year,80000,
30852,88470,Data Analyst,Data Analyst,"Stamford, CT",via LinkedIn,Full-time,FALSE,"New York, United States",4/27/2023,FALSE,FALSE,United States,year,112500,
31231,47979,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,Sudan,5/3/2023,FALSE,TRUE,Sudan,year,137500,
32184,367,Data Engineer,"Staff Data Engineer, Metrics Management","Bentonville, AR",via LinkedIn,Full-time,FALSE,"Florida, United States",3/29/2023,TRUE,TRUE,United States,year,133000,
32236,14379,Data Engineer,Azure Data Engineer,Anywhere,via LinkedIn,Full-time and Contractor,TRUE,"Florida, United States",11/22/2023,FALSE,FALSE,United States,year,135000,
32384,2611,Senior Data Engineer,Senior Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,Sudan,2/16/2023,FALSE,FALSE,Sudan,year,140000,
34266,1697,Data Engineer,Digital Forensics Incident Response (DFIR) Engineer,"Prague, Czechia",via Infosec-Jobs.com,Full-time,FALSE,Czechia,3/21/2023,TRUE,FALSE,Czechia,year,89100,
35300,483,Data Analyst,"Senior Product and Service Owner ""Big Data - Knowledge Layer...","Stuttgart, Germany",via Ai-Jobs.net,Full-time,FALSE,Germany,4/6/2023,FALSE,FALSE,Germany,year,89100,
37303,7333,Data Scientist,Data Scientist (Entry Level)-US/Canada,"Miami, FL",via Adzuna,Full-time,FALSE,"Florida, United States",6/20/2023,FALSE,TRUE,United States,year,65000,
38029,85598,Data Engineer,Enterprise Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"Florida, United States",3/28/2023,FALSE,TRUE,United States,year,83950,
38100,1293,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"New York, United States",9/5/2023,FALSE,FALSE,United States,year,165000,
38499,65456,Senior Data Scientist,Data Scientist Sr - Level 3,"Fort Worth, TX",via Indeed,Full-time,FALSE,Sudan,1/4/2023,FALSE,TRUE,Sudan,year,127000,
38593,86122,Data Analyst,Engineering Data Analyst,"Wellington, New Zealand",via Ai-Jobs.net,Full-time,FALSE,New Zealand,2/7/2023,FALSE,FALSE,New Zealand,year,51014,
38696,156,Data Analyst,Data Analyst,Anywhere,via LinkedIn,Contractor,TRUE,Sudan,1/26/2023,FALSE,FALSE,Sudan,year,67500,
39311,1222,Senior Data Engineer,Senior Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"Illinois, United States",3/17/2023,FALSE,FALSE,United States,year,100000,
39632,203440,Data Engineer,Data Engineer,"Rocky Hill, CT",via LinkedIn,Full-time,FALSE,"Illinois, United States",9/20/2023,FALSE,FALSE,United States,year,96300,
40558,312915,Data Scientist,Data Scientist,"Boulder, CO",via IT JobServe,Full-time,FALSE,Sudan,4/9/2023,FALSE,TRUE,Sudan,year,120000,
40954,680,Data Engineer,Data Engineer -GCP - Solution Architect- Big Query,Anywhere,via LinkedIn,Full-time,TRUE,Georgia,2/16/2023,FALSE,FALSE,United States,year,152500,
42034,29955,Machine Learning Engineer,Machine Learning Engineer,Anywhere,via LinkedIn,Full-time,TRUE,Sudan,12/5/2023,FALSE,FALSE,Sudan,year,125000,
44331,162,Senior Data Engineer,Senior Data Engineer,"Tampa, FL",via LinkedIn,Full-time,FALSE,Sudan,10/13/2023,TRUE,FALSE,Sudan,year,160000,
